,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf
Os,0.0,0.0,0.0,0.046151115399404585,0.0,0.03263376665824188,0.0,0.03263376665824188,0.0,0.0,0.0,0.08634083092101937,0.1082339595013985,0.07297132060969498,0.0,0.03263376665824188,0.0,0.0,0.0,0.0,0.03263376665824188,0.056523341894422145,0.03263376665824188,0.1495467059229195,0.18460446159761834,0.21891396182908496,0.216467919002797,0.1958025999494513,0.12639003479138966,0.07297132060969498,0.056523341894422145,0.06526753331648376,0.0,0.03263376665824188,0.0,0.0,0.0,0.0,0.03263376665824188,0.03263376665824188,0.07297132060969498,0.06526753331648376,0.07297132060969498,0.3279652959640128,0.2307555769970229,0.16957002568326643,0.09230223079880917,0.046151115399404585,0.03263376665824188,0.07993607669774316,0.06526753331648376,0.056523341894422145,0.0,0.0,0.0,0.0,0.0,0.03263376665824188,0.03263376665824188,0.0,0.0,0.03263376665824188,0.0,0.0,0.0,0.03263376665824188,0.0,0.0,0.0,0.0,0.0,0.0,0.06526753331648376,0.07993607669774316,0.14594264121938996,0.5928218110701656,0.246379535268985,0.2114909797244136,0.12639003479138966,0.0,0.03263376665824188,0.046151115399404585,0.03263376665824188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ir,0.0,0.0,0.0,0.033586181457325226,0.04749803332527309,0.023749016662636544,0.0,0.023749016662636544,0.0,0.0,0.0,0.08562829731898473,0.14831256152209543,0.10075854437197565,0.0,0.07876657740986383,0.0,0.0,0.0,0.0,0.033586181457325226,0.07510098484322214,0.06717236291465045,0.09499606665054618,0.1343447258293009,0.1679309072866261,0.22278552406947938,0.20703912728179258,0.12109669939142395,0.09499606665054618,0.106208831312861,0.09791970420460429,0.033586181457325226,0.023749016662636544,0.0,0.0,0.0,0.0,0.033586181457325226,0.06283399197166543,0.04749803332527309,0.06717236291465045,0.023749016662636544,0.22404777510021107,0.31327104539829526,0.19147069360281282,0.0822690069789727,0.06283399197166543,0.09791970420460429,0.11874508331318272,0.10075854437197565,0.0531044156564305,0.0,0.0,0.0,0.0,0.0,0.04113450348948635,0.04113450348948635,0.0,0.0,0.023749016662636544,0.0,0.023749016662636544,0.033586181457325226,0.023749016662636544,0.0,0.0,0.0,0.0,0.0,0.023749016662636544,0.07124704998790964,0.033586181457325226,0.06283399197166543,0.17930114380339218,0.5768616103892605,0.27388702122373565,0.11389628275835138,0.07876657740986383,0.09197954602319378,0.10075854437197565,0.04749803332527309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023749016662636544,0.023749016662636544,0.023749016662636544,0.0,0.023749016662636544,0.0,0.0,0.023749016662636544
Pt,0.0,0.0,0.0,0.0396525792859072,0.0198262896429536,0.0198262896429536,0.0198262896429536,0.03434014098717225,0.0,0.0,0.0,0.0626962328219399,0.12848904218751164,0.10109463777156294,0.0,0.0626962328219399,0.0,0.0,0.0,0.028038607704602213,0.05607721540920443,0.08642079297900185,0.05607721540920443,0.09508354486000536,0.12059861175499784,0.1509925234518742,0.1751010489931187,0.25,0.14433756729740643,0.0767868896042439,0.10491086363278161,0.09913144821476802,0.028038607704602213,0.04433293138324429,0.0,0.0,0.0,0.0198262896429536,0.05607721540920443,0.0793051585718144,0.05947886892886081,0.04856429311786321,0.0396525792859072,0.1509925234518742,0.24443491500388392,0.2960696416460197,0.09085547303895387,0.0396525792859072,0.10109463777156294,0.1300096754986737,0.0793051585718144,0.052455431816390806,0.0,0.0,0.0,0.0198262896429536,0.05947886892886081,0.0686802819743445,0.0686802819743445,0.0396525792859072,0.0,0.04856429311786321,0.028038607704602213,0.028038607704602213,0.04433293138324429,0.05607721540920443,0.028038607704602213,0.028038607704602213,0.03434014098717225,0.03434014098717225,0.028038607704602213,0.04856429311786321,0.052455431816390806,0.04433293138324429,0.04856429311786321,0.12848904218751164,0.22864792632743572,0.5951190357119042,0.17055219234728533,0.04433293138324429,0.09508354486000536,0.10676783724128906,0.03434014098717225,0.028038607704602213,0.0,0.0,0.0,0.0,0.0,0.0198262896429536,0.0198262896429536,0.03434014098717225,0.04856429311786321,0.04856429311786321,0.028038607704602213,0.028038607704602213,0.028038607704602213,0.0
Au,0.02388410885962159,0.0,0.0,0.02388410885962159,0.03377723067447225,0.07165232657886476,0.02388410885962159,0.02388410885962159,0.02388410885962159,0.0,0.0,0.08611537916212939,0.08936615234111606,0.10133169202341674,0.02388410885962159,0.0,0.03377723067447225,0.0,0.0,0.02388410885962159,0.04776821771924318,0.04136849003837055,0.04136849003837055,0.08936615234111606,0.10133169202341674,0.10681298198423772,0.12410547011511164,0.18032106752412627,0.2659621802931078,0.0827369800767411,0.10133169202341674,0.1120264006045075,0.04136849003837055,0.0,0.04136849003837055,0.0,0.0,0.02388410885962159,0.05340649099211886,0.02388410885962159,0.04136849003837055,0.03377723067447225,0.04136849003837055,0.08936615234111606,0.158429255078736,0.23279349716376138,0.24705914310940455,0.10945073675578135,0.07552818387981103,0.06319141232895323,0.05340649099211886,0.03377723067447225,0.02388410885962159,0.0,0.0,0.03377723067447225,0.04136849003837055,0.05340649099211886,0.04136849003837055,0.03377723067447225,0.0,0.04776821771924318,0.03377723067447225,0.04776821771924318,0.04776821771924318,0.05340649099211886,0.04776821771924318,0.04776821771924318,0.04136849003837055,0.04136849003837055,0.04776821771924318,0.02388410885962159,0.04136849003837055,0.03377723067447225,0.04776821771924318,0.09250275585231944,0.11454416217520583,0.20545887312391944,0.6864344410583418,0.1120264006045075,0.05850387966715991,0.05340649099211886,0.04136849003837055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02388410885962159,0.02388410885962159,0.02388410885962159,0.0,0.0,0.0,0.0
Hg,0.0,0.0,0.02814947649497878,0.06895185393916668,0.06294414297380506,0.0,0.0,0.0,0.0,0.0,0.02814947649497878,0.1407473824748939,0.09336125157877324,0.0796187428658033,0.02814947649497878,0.048756323495769124,0.0,0.0,0.0,0.10902245366950994,0.03980937143290165,0.048756323495769124,0.0,0.0,0.12899710681162047,0.0796187428658033,0.08444842948493633,0.09336125157877324,0.10902245366950994,0.17803292133101256,0.10149438088011432,0.06294414297380506,0.03980937143290165,0.03980937143290165,0.0,0.0,0.0,0.0796187428658033,0.07447651434237197,0.03980937143290165,0.0,0.0,0.0,0.03980937143290165,0.09336125157877324,0.08901646066550628,0.12588828594761012,0.25799421362324093,0.11606326489463911,0.08444842948493633,0.03980937143290165,0.048756323495769124,0.0,0.0,0.0,0.07447651434237197,0.07447651434237197,0.06895185393916668,0.07447651434237197,0.06895185393916668,0.02814947649497878,0.06294414297380506,0.08901646066550628,0.06895185393916668,0.06294414297380506,0.07447651434237197,0.0796187428658033,0.07447651434237197,0.048756323495769124,0.06895185393916668,0.06895185393916668,0.02814947649497878,0.0,0.0,0.0,0.0,0.09336125157877324,0.06294414297380506,0.13203274818282765,0.7362043401311161,0.08901646066550628,0.11259790597991512,0.06895185393916668,0.0,0.0,0.0,0.0,0.048756323495769124,0.0,0.06294414297380506,0.0,0.06294414297380506,0.06294414297380506,0.05629895298995756,0.03980937143290165,0.048756323495769124,0.0,0.02814947649497878
Tl,0.033806170189140665,0.0,0.07928249671720919,0.0,0.023904572186687876,0.0,0.023904572186687876,0.0,0.0,0.0,0.09258200997725514,0.0894427190999916,0.1549193338482967,0.07559289460184544,0.0,0.033806170189140665,0.0,0.0,0.20701966780270625,0.023904572186687876,0.07928249671720919,0.033806170189140665,0.04780914437337575,0.033806170189140665,0.04780914437337575,0.05855400437691199,0.023904572186687876,0.023904572186687876,0.06324555320336758,0.0956182887467515,0.15856499343441838,0.08618916073713347,0.023904572186687876,0.023904572186687876,0.0,0.0,0.18822478962286404,0.041403933560541256,0.08618916073713347,0.033806170189140665,0.033806170189140665,0.033806170189140665,0.0,0.033806170189140665,0.10419761445034555,0.11710800875382398,0.09258200997725514,0.05855400437691199,0.26186146828319085,0.1673320053068151,0.08280786712108251,0.06324555320336758,0.0,0.0,0.15675276256394519,0.041403933560541256,0.05345224838248487,0.04780914437337575,0.04780914437337575,0.05855400437691199,0.033806170189140665,0.05345224838248487,0.06324555320336758,0.06761234037828133,0.06761234037828133,0.05855400437691199,0.07171371656006363,0.07928249671720919,0.05855400437691199,0.07171371656006363,0.05855400437691199,0.023904572186687876,0.033806170189140665,0.023904572186687876,0.023904572186687876,0.023904572186687876,0.09258200997725514,0.11464230084422217,0.05855400437691199,0.07559289460184544,0.6973418919624106,0.1673320053068151,0.07171371656006363,0.0,0.0,0.0,0.0,0.0,0.0,0.05855400437691199,0.023904572186687876,0.033806170189140665,0.023904572186687876,0.033806170189140665,0.0,0.023904572186687876,0.0,0.023904572186687876
Pb,0.0,0.0,0.021591675854376522,0.021591675854376522,0.021591675854376522,0.030535240827622958,0.0,0.0,0.0,0.0,0.03739787960033829,0.05712620469979835,0.11219363880101485,0.14158608705172993,0.0,0.03739787960033829,0.0,0.0,0.021591675854376522,0.11219363880101485,0.05288858853479451,0.06827887419989187,0.043183351708753044,0.030535240827622958,0.06477502756312956,0.048280454958526745,0.043183351708753044,0.043183351708753044,0.0,0.043183351708753044,0.1182624791978165,0.1526762041381148,0.048280454958526745,0.043183351708753044,0.0,0.0,0.0,0.14959151840135315,0.06477502756312956,0.07479575920067658,0.03739787960033829,0.03739787960033829,0.0,0.03739787960033829,0.08078865345335647,0.09894548898363072,0.048280454958526745,0.10577717706958902,0.18064892093237817,0.2731154967995675,0.11219363880101485,0.05288858853479451,0.0,0.0,0.0,0.1541954077663267,0.05288858853479451,0.05712620469979835,0.06827887419989187,0.048280454958526745,0.021591675854376522,0.06827887419989187,0.08078865345335647,0.05288858853479451,0.07479575920067658,0.05712620469979835,0.05712620469979835,0.05288858853479451,0.06477502756312956,0.08078865345335647,0.05288858853479451,0.030535240827622958,0.030535240827622958,0.0,0.030535240827622958,0.030535240827622958,0.09160572248286888,0.11627473293804427,0.048280454958526745,0.08636670341750609,0.15114173098063566,0.7219502207300176,0.10577717706958902,0.021591675854376522,0.0,0.0,0.0,0.03739787960033829,0.0,0.061070481655245916,0.030535240827622958,0.061070481655245916,0.05712620469979835,0.05712620469979835,0.048280454958526745,0.048280454958526745,0.021591675854376522,0.030535240827622958
Bi,0.022959706631926802,0.0,0.022959706631926802,0.022959706631926802,0.032469928506978385,0.05133946477244107,0.10769056982731198,0.06074567392307871,0.0,0.0,0.022959706631926802,0.032469928506978385,0.032469928506978385,0.06887911989578041,0.13775823979156082,0.08590735591751156,0.022959706631926802,0.0,0.0,0.045919413263853605,0.045919413263853605,0.045919413263853605,0.045919413263853605,0.03976737841337333,0.032469928506978385,0.045919413263853605,0.03976737841337333,0.03976737841337333,0.022959706631926802,0.032469928506978385,0.045919413263853605,0.09183882652770721,0.20147060804012842,0.08590735591751156,0.032469928506978385,0.0,0.0,0.032469928506978385,0.09740978552093514,0.032469928506978385,0.022959706631926802,0.05133946477244107,0.0,0.022959706631926802,0.06074567392307871,0.022959706631926802,0.03976737841337333,0.05133946477244107,0.06074567392307871,0.10769056982731198,0.29041986946464765,0.10521459357478416,0.022959706631926802,0.0,0.0,0.03976737841337333,0.10007904098190952,0.06493985701395677,0.07260496736616191,0.08278239953102269,0.0,0.07953475682674666,0.08590735591751156,0.07614873219473571,0.06887911989578041,0.06887911989578041,0.06887911989578041,0.07953475682674666,0.05133946477244107,0.06887911989578041,0.05133946477244107,0.032469928506978385,0.045919413263853605,0.0,0.0,0.022959706631926802,0.045919413263853605,0.03976737841337333,0.03976737841337333,0.05623956589221561,0.06887911989578041,0.11247913178443122,0.7782629374376895,0.05133946477244107,0.0,0.0,0.0,0.022959706631926802,0.032469928506978385,0.032469928506978385,0.022959706631926802,0.05623956589221561,0.045919413263853605,0.03976737841337333,0.045919413263853605,0.05133946477244107,0.032469928506978385,0.032469928506978385
Po,0.0,0.0,0.079555728417573,0.0,0.0,0.0,0.22501758018520476,0.19487094073848926,0.0,0.0,0.0,0.0,0.0,0.079555728417573,0.22501758018520476,0.33752637027780713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079555728417573,0.0,0.079555728417573,0.0,0.0,0.22501758018520476,0.328016671388606,0.0,0.0,0.0,0.0,0.0,0.079555728417573,0.0,0.0,0.0,0.0,0.0,0.079555728417573,0.0,0.0,0.0,0.1377945636523876,0.238667185252719,0.3467753805519677,0.0,0.0,0.0,0.0,0.0,0.079555728417573,0.079555728417573,0.0,0.0,0.0,0.0,0.0,0.079555728417573,0.0,0.0,0.0,0.0,0.0,0.0,0.11250879009260238,0.0,0.079555728417573,0.0,0.0,0.0,0.11250879009260238,0.0,0.0,0.0,0.079555728417573,0.177892016741205,0.4429475495423466,0.0,0.0,0.0,0.0,0.0,0.079555728417573,0.079555728417573,0.11250879009260238,0.11250879009260238,0.079555728417573,0.079555728417573,0.079555728417573,0.079555728417573,0.079555728417573
At,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ra,0.0,0.0,0.0,0.11396057645963796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16116459280507606,0.0,0.0,0.0,0.11396057645963796,0.0,0.0,0.0,0.1973855084879307,0.16116459280507606,0.11396057645963796,0.0,0.0,0.16116459280507606,0.0,0.0,0.0,0.0,0.0,0.0,0.11396057645963796,0.0,0.0,0.0,0.0,0.0,0.1973855084879307,0.16116459280507606,0.11396057645963796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973855084879307,0.0,0.11396057645963796,0.0,0.0,0.0,0.0,0.0,0.1973855084879307,0.16116459280507606,0.16116459280507606,0.16116459280507606,0.16116459280507606,0.0,0.16116459280507606,0.1973855084879307,0.16116459280507606,0.16116459280507606,0.16116459280507606,0.16116459280507606,0.16116459280507606,0.11396057645963796,0.16116459280507606,0.16116459280507606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973855084879307,0.0,0.1973855084879307,0.11396057645963796,0.0,0.0,0.0,0.0,0.22792115291927592,0.0,0.16116459280507606,0.0,0.16116459280507606,0.16116459280507606,0.16116459280507606,0.11396057645963796,0.16116459280507606,0.0,0.11396057645963796
Ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147078669352809,0.0,0.0,0.0,0.1147078669352809,0.0,0.0,0.0,0.0,0.16222142113076254,0.1147078669352809,0.1147078669352809,0.1147078669352809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147078669352809,0.0,0.0,0.0,0.0,0.1147078669352809,0.1147078669352809,0.1147078669352809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809757434745082,0.2294157338705618,0.2294157338705618,0.25649458802128855,0.1147078669352809,0.1986798535597566,0.1986798535597566,0.1986798535597566,0.1147078669352809,0.1147078669352809,0.16222142113076254,0.1147078669352809,0.1147078669352809,0.16222142113076254,0.1147078669352809,0.0,0.1147078669352809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16222142113076254,0.0,0.0,0.0,0.0,0.0,0.2809757434745082,0.0,0.0,0.16222142113076254,0.1986798535597566,0.1986798535597566,0.2294157338705618,0.1986798535597566,0.1147078669352809,0.16222142113076254
Th,0.0,0.0,0.022349507813383712,0.022349507813383712,0.0,0.0,0.0,0.0,0.0,0.0,0.0316069770620507,0.05474489014513589,0.044699015626767424,0.044699015626767424,0.0,0.022349507813383712,0.0,0.0,0.0316069770620507,0.1283881477532739,0.1264279082482028,0.07742096611387636,0.05474489014513589,0.044699015626767424,0.03871048305693818,0.022349507813383712,0.0,0.0,0.022349507813383712,0.0316069770620507,0.0316069770620507,0.0316069770620507,0.0,0.0316069770620507,0.0,0.0,0.0,0.11826247919781652,0.1896418623723042,0.14484136487558028,0.07067534927402196,0.044699015626767424,0.0,0.0,0.0316069770620507,0.022349507813383712,0.0316069770620507,0.0316069770620507,0.06704852344015114,0.07067534927402196,0.022349507813383712,0.0316069770620507,0.0,0.0,0.0,0.0948209311861521,0.1883203001923464,0.21320071635561041,0.19738550848793068,0.20361370646039884,0.0,0.18293860573026532,0.13777161892428708,0.19095427846355384,0.18429876279029647,0.18429876279029647,0.17455523615615337,0.1731185431143353,0.16724840200141813,0.168735083700837,0.1465555235346709,0.11826247919781652,0.05474489014513589,0.03871048305693818,0.022349507813383712,0.0,0.0,0.022349507813383712,0.0,0.04997501873438866,0.05474489014513589,0.0632139541241014,0.0316069770620507,0.022349507813383712,0.0,0.0,0.0,0.0316069770620507,0.0,0.45199082324280027,0.07412493166611012,0.26538570125304495,0.15960741046243898,0.16423467043540768,0.07742096611387636,0.08058229640253803,0.05474489014513589,0.044699015626767424
Pa,0.0,0.0,0.06401843996644799,0.06401843996644799,0.0,0.0,0.0,0.0,0.0,0.0,0.06401843996644799,0.12803687993289598,0.06401843996644799,0.09053574604251853,0.0,0.0,0.0,0.0,0.0,0.11088319064318594,0.14314958357846708,0.14314958357846708,0.14314958357846708,0.11088319064318594,0.06401843996644799,0.09053574604251853,0.06401843996644799,0.09053574604251853,0.06401843996644799,0.11088319064318594,0.0,0.06401843996644799,0.0,0.0,0.0,0.0,0.0,0.12803687993289598,0.11088319064318594,0.18107149208503706,0.12803687993289598,0.09053574604251853,0.0,0.06401843996644799,0.0,0.06401843996644799,0.0,0.09053574604251853,0.06401843996644799,0.12803687993289598,0.06401843996644799,0.06401843996644799,0.0,0.0,0.0,0.11088319064318594,0.11088319064318594,0.18107149208503706,0.15681251204679503,0.12803687993289598,0.0,0.12803687993289598,0.11088319064318594,0.12803687993289598,0.14314958357846708,0.12803687993289598,0.11088319064318594,0.11088319064318594,0.11088319064318594,0.12803687993289598,0.11088319064318594,0.15681251204679503,0.14314958357846708,0.06401843996644799,0.06401843996644799,0.0,0.06401843996644799,0.06401843996644799,0.0,0.0,0.06401843996644799,0.09053574604251853,0.06401843996644799,0.06401843996644799,0.0,0.0,0.0,0.0,0.0,0.21232514503260033,0.3447498499149687,0.2716072381275556,0.20244408254472904,0.16937687147353958,0.14314958357846708,0.14314958357846708,0.11088319064318594,0.09053574604251853
U,0.0,0.0,0.03155972015489016,0.02576840360150366,0.018221012926975092,0.0,0.0,0.0,0.0,0.0,0.03155972015489016,0.05466303878092528,0.04074342352361872,0.03155972015489016,0.0,0.018221012926975092,0.0,0.0,0.0,0.10467175024238766,0.12491697109678368,0.07942355399763268,0.060432263178991794,0.05153680720300732,0.06569679639910088,0.036442025853950184,0.02576840360150366,0.036442025853950184,0.018221012926975092,0.036442025853950184,0.02576840360150366,0.036442025853950184,0.018221012926975092,0.02576840360150366,0.0,0.0,0.0,0.09467916046467048,0.1598887395364179,0.14914541866813932,0.07288405170790037,0.06569679639910088,0.0,0.02576840360150366,0.0,0.02576840360150366,0.018221012926975092,0.04074342352361872,0.05153680720300732,0.07512716090366311,0.03155972015489016,0.04463218426774518,0.0,0.0,0.0,0.07730521080451097,0.169954294301128,0.17945616532246633,0.16798943873715524,0.17381738520566464,0.0,0.15884710799526536,0.11808566004206321,0.16297369409447487,0.16699834195326446,0.16092362891331244,0.16092362891331244,0.1577986007744508,0.15135510078575,0.15461042160902194,0.13756563084159001,0.10932607756185056,0.060432263178991794,0.07056967961720459,0.04074342352361872,0.0,0.018221012926975092,0.03155972015489016,0.018221012926975092,0.04074342352361872,0.02576840360150366,0.05153680720300732,0.04463218426774518,0.02576840360150366,0.0,0.0,0.0,0.02576840360150366,0.02576840360150366,0.21636254066724228,0.07730521080451097,0.5847781386539199,0.16699834195326446,0.15135510078575,0.08349917097663223,0.0854641261926304,0.05153680720300732,0.04074342352361872
Np,0.0,0.0,0.03802803699871209,0.03802803699871209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08066964851100675,0.06012760593054193,0.026889882837002246,0.0,0.03802803699871209,0.0,0.0,0.026889882837002246,0.11408411099613627,0.1397239298497867,0.08918365202695384,0.07114394277037193,0.07114394277037193,0.06012760593054193,0.05377976567400449,0.026889882837002246,0.05377976567400449,0.026889882837002246,0.03802803699871209,0.03802803699871209,0.03802803699871209,0.026889882837002246,0.03802803699871209,0.0,0.0,0.0,0.10755953134800898,0.17632875362932574,0.13444941418501125,0.08503327577999732,0.06586649219387843,0.0,0.0,0.0,0.04657464328326224,0.03802803699871209,0.05377976567400449,0.07605607399742419,0.07605607399742419,0.026889882837002246,0.04657464328326224,0.0,0.0,0.0,0.08918365202695384,0.20301416340319547,0.2047872465298732,0.2082881368183567,0.1994207084139557,0.0,0.18038281779162577,0.1397239298497867,0.1783673040539077,0.1823760586081259,0.18434774897573952,0.1783673040539077,0.1783673040539077,0.16356477176502646,0.16576037029861182,0.15908269222190635,0.10061272874655527,0.07605607399742419,0.06012760593054193,0.026889882837002246,0.0,0.026889882837002246,0.06586649219387843,0.026889882837002246,0.06012760593054193,0.026889882837002246,0.07114394277037193,0.05377976567400449,0.03802803699871209,0.0,0.0,0.0,0.03802803699871209,0.04657464328326224,0.1920321737323543,0.08503327577999732,0.24644984705811335,0.3495684768810292,0.2082881368183567,0.13444941418501125,0.11408411099613627,0.07605607399742419,0.06012760593054193
Pu,0.024655683636076897,0.0,0.04270489675302974,0.03486840218772033,0.0,0.0,0.0,0.0,0.0,0.0,0.03486840218772033,0.08540979350605948,0.06523280730534421,0.03486840218772033,0.0,0.03486840218772033,0.0,0.0,0.024655683636076897,0.11298653657320641,0.14793410181646138,0.09549105211188454,0.08889733158149367,0.06973680437544066,0.06523280730534421,0.06523280730534421,0.03486840218772033,0.05513178464199713,0.024655683636076897,0.049311367272153794,0.05513178464199713,0.03486840218772033,0.024655683636076897,0.024655683636076897,0.0,0.0,0.0,0.104605206563161,0.18938389952204568,0.14163611924066624,0.08889733158149367,0.060393844167877415,0.0,0.0,0.0,0.04270489675302974,0.04270489675302974,0.049311367272153794,0.07796811755854505,0.06973680437544066,0.024655683636076897,0.024655683636076897,0.0,0.0,0.0,0.09225312080288851,0.19569842191603265,0.2149432667071373,0.2003037207520431,0.20181546839297224,0.024655683636076897,0.18450624160577703,0.13947360875088133,0.19256704512792658,0.18777209234232328,0.18777209234232328,0.18285144368018277,0.18614632934079486,0.1690308509457033,0.17949608626597524,0.16539535392599136,0.12078768833575483,0.08177365157057259,0.05513178464199713,0.024655683636076897,0.0,0.0,0.060393844167877415,0.024655683636076897,0.049311367272153794,0.03486840218772033,0.06523280730534421,0.04270489675302974,0.024655683636076897,0.0,0.0,0.0,0.03486840218772033,0.04270489675302974,0.18118153250363223,0.06523280730534421,0.20480549004799503,0.19098210422376907,0.3380617018914066,0.1350447409819031,0.11298653657320641,0.07796811755854505,0.06973680437544066
Am,0.0,0.0,0.05525789639955377,0.03907323325822818,0.0,0.0,0.0,0.0,0.0,0.0,0.03907323325822818,0.0873704056661038,0.05525789639955377,0.03907323325822818,0.0,0.03907323325822818,0.0,0.0,0.03907323325822818,0.11051579279910755,0.1408805460107066,0.09570948408340446,0.07814646651645636,0.07814646651645636,0.07814646651645636,0.05525789639955377,0.03907323325822818,0.03907323325822818,0.03907323325822818,0.05525789639955377,0.03907323325822818,0.03907323325822818,0.03907323325822818,0.03907323325822818,0.0,0.0,0.0,0.12356041264304311,0.1747408113322076,0.1353536504384825,0.07814646651645636,0.05525789639955377,0.0,0.0,0.0,0.03907323325822818,0.0,0.06767682521924125,0.09570948408340446,0.07814646651645636,0.03907323325822818,0.0,0.0,0.0,0.0,0.10337805812048978,0.21041580064316784,0.21041580064316784,0.1992351788428681,0.21041580064316784,0.0,0.17905604905249664,0.1657736891986613,0.18738864377756168,0.18738864377756168,0.1832697090616504,0.1832697090616504,0.17031627517000913,0.1657736891986613,0.17905604905249664,0.15629293303291272,0.10337805812048978,0.06767682521924125,0.03907323325822818,0.0,0.0,0.03907323325822818,0.05525789639955377,0.0,0.05525789639955377,0.0,0.0873704056661038,0.07814646651645636,0.03907323325822818,0.0,0.0,0.0,0.03907323325822818,0.07814646651645636,0.1353536504384825,0.0873704056661038,0.17905604905249664,0.1953661662911409,0.21401291250192653,0.2650075614649284,0.1747408113322076,0.12356041264304311,0.0873704056661038
